0.000000000000000000e+00 0.000000000000000000e+00 2.492595524992271550e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.543085965953100214e-01
0.000000000000000000e+00 4.000000000000000000e+00 2.593576406913893351e-01
0.000000000000000000e+00 6.000000000000000000e+00 2.544066847874724147e-01
0.000000000000000000e+00 8.000000000000000000e+00 2.594557288835517284e-01
0.000000000000000000e+00 1.000000000000000000e+01 2.645047729796345948e-01
0.000000000000000000e+00 1.200000000000000000e+01 2.595538170757141216e-01
0.000000000000000000e+00 1.400000000000000000e+01 2.646028611717969881e-01
0.000000000000000000e+00 1.600000000000000000e+01 2.696519052678763018e-01
0.000000000000000000e+00 1.800000000000000000e+01 2.647009493639593813e-01
0.000000000000000000e+00 2.000000000000000000e+01 2.697499934600386950e-01
0.000000000000000000e+00 2.200000000000000000e+01 2.747990375561215615e-01
0.000000000000000000e+00 2.400000000000000000e+01 2.698480816522010883e-01
0.000000000000000000e+00 2.600000000000000000e+01 2.748971257482839547e-01
0.000000000000000000e+00 2.800000000000000000e+01 2.699461698443634816e-01
0.000000000000000000e+00 3.000000000000000000e+01 2.649952139404465612e-01
0.000000000000000000e+00 3.200000000000000000e+01 2.700442580365258749e-01
0.000000000000000000e+00 3.400000000000000000e+01 2.650933021326089545e-01
0.000000000000000000e+00 3.600000000000000000e+01 2.701423462286882682e-01
0.000000000000000000e+00 3.800000000000000000e+01 2.651913903247695714e-01
0.000000000000000000e+00 4.000000000000000000e+01 2.702404344208488851e-01
0.000000000000000000e+00 4.200000000000000000e+01 2.652894785169319647e-01
0.000000000000000000e+00 4.400000000000000000e+01 2.603385226130114916e-01
0.000000000000000000e+00 4.600000000000000000e+01 2.553875667090945711e-01
0.000000000000000000e+00 4.800000000000000000e+01 2.504366108051740980e-01
0.000000000000000000e+00 5.000000000000000000e+01 2.454856549012554012e-01
0.000000000000000000e+00 5.200000000000000000e+01 2.405346989973367045e-01
0.000000000000000000e+00 5.400000000000000000e+01 2.355837430934180077e-01
0.000000000000000000e+00 5.600000000000000000e+01 2.306327871894993109e-01
0.000000000000000000e+00 5.800000000000000000e+01 2.256818312855806141e-01
0.000000000000000000e+00 6.000000000000000000e+01 2.207308753816619173e-01
0.000000000000000000e+00 6.200000000000000000e+01 2.157799194777432206e-01
0.000000000000000000e+00 6.400000000000000000e+01 2.108289635738280765e-01
0.000000000000000000e+00 6.600000000000000000e+01 2.158780076699073902e-01
0.000000000000000000e+00 6.800000000000000000e+01 2.109270517659886934e-01
0.000000000000000000e+00 7.000000000000000000e+01 2.059760958620664439e-01
0.000000000000000000e+00 7.200000000000000000e+01 2.110251399581493104e-01
0.000000000000000000e+00 7.400000000000000000e+01 2.060741840542306136e-01
0.000000000000000000e+00 7.600000000000000000e+01 2.111232281503134800e-01
0.000000000000000000e+00 7.800000000000000000e+01 2.061722722463912305e-01
0.000000000000000000e+00 8.000000000000000000e+01 2.112213163424740969e-01
0.000000000000000000e+00 8.200000000000000000e+01 2.062703604385554002e-01
0.000000000000000000e+00 8.400000000000000000e+01 2.113194045346382666e-01
0.000000000000000000e+00 8.600000000000000000e+01 2.063684486307160171e-01
0.000000000000000000e+00 8.800000000000000000e+01 2.114174927267988835e-01
0.000000000000000000e+00 9.000000000000000000e+01 2.164665368228781972e-01
0.000000000000000000e+00 9.200000000000000000e+01 2.115155809189630531e-01
0.000000000000000000e+00 9.400000000000000000e+01 2.165646250150423668e-01
0.000000000000000000e+00 9.600000000000000000e+01 2.216136691111252333e-01
0.000000000000000000e+00 9.800000000000000000e+01 2.266627132072045470e-01
0.000000000000000000e+00 1.000000000000000000e+02 2.317117573032874134e-01
0.000000000000000000e+00 1.020000000000000000e+02 2.367608013993667271e-01
0.000000000000000000e+00 1.040000000000000000e+02 2.418098454954495935e-01
0.000000000000000000e+00 1.060000000000000000e+02 2.468588895915289072e-01
0.000000000000000000e+00 1.080000000000000000e+02 2.519079336876117736e-01
0.000000000000000000e+00 1.100000000000000000e+02 2.669569777836890978e-01
0.000000000000000000e+00 1.120000000000000000e+02 2.720060218797719642e-01
0.000000000000000000e+00 1.140000000000000000e+02 2.770550659758512779e-01
0.000000000000000000e+00 1.160000000000000000e+02 2.921041100719357075e-01
0.000000000000000000e+00 1.180000000000000000e+02 2.971531541680150212e-01
0.000000000000000000e+00 1.200000000000000000e+02 3.022021982640978877e-01
0.000000000000000000e+00 1.220000000000000000e+02 3.172512423601752118e-01
0.000000000000000000e+00 1.240000000000000000e+02 3.223002864562580783e-01
0.000000000000000000e+00 1.260000000000000000e+02 3.273493305523409447e-01
0.000000000000000000e+00 1.280000000000000000e+02 3.323983746484202584e-01
0.000000000000000000e+00 1.300000000000000000e+02 3.374474187445031248e-01
0.000000000000000000e+00 1.320000000000000000e+02 3.424964628405824385e-01
0.000000000000000000e+00 1.340000000000000000e+02 3.475455069366653049e-01
0.000000000000000000e+00 1.360000000000000000e+02 3.525945510327446186e-01
0.000000000000000000e+00 1.380000000000000000e+02 3.576435951288274850e-01
0.000000000000000000e+00 1.400000000000000000e+02 3.626926392249067987e-01
0.000000000000000000e+00 1.420000000000000000e+02 3.677416833209896652e-01
0.000000000000000000e+00 1.440000000000000000e+02 3.727907274170689789e-01
0.000000000000000000e+00 1.460000000000000000e+02 3.778397715131518453e-01
0.000000000000000000e+00 1.480000000000000000e+02 3.828888156092311590e-01
0.000000000000000000e+00 1.500000000000000000e+02 3.879378597053140254e-01
0.000000000000000000e+00 1.520000000000000000e+02 3.929869038013933391e-01
0.000000000000000000e+00 1.540000000000000000e+02 3.980359478974762055e-01
0.000000000000000000e+00 1.560000000000000000e+02 4.030849919935555192e-01
0.000000000000000000e+00 1.580000000000000000e+02 4.081340360896383856e-01
0.000000000000000000e+00 1.600000000000000000e+02 4.131830801857176994e-01
0.000000000000000000e+00 1.620000000000000000e+02 4.182321242818005658e-01
0.000000000000000000e+00 1.640000000000000000e+02 4.232811683778798795e-01
0.000000000000000000e+00 1.660000000000000000e+02 4.283302124739627459e-01
0.000000000000000000e+00 1.680000000000000000e+02 4.333792565700420596e-01
0.000000000000000000e+00 1.700000000000000000e+02 4.384283006661249260e-01
0.000000000000000000e+00 1.720000000000000000e+02 4.434773447622042397e-01
0.000000000000000000e+00 1.740000000000000000e+02 4.485263888582871061e-01
0.000000000000000000e+00 1.760000000000000000e+02 4.635754329543679830e-01
0.000000000000000000e+00 1.780000000000000000e+02 4.686244770504508494e-01
0.000000000000000000e+00 1.800000000000000000e+02 4.736735211465301632e-01
0.000000000000000000e+00 1.820000000000000000e+02 4.787225652426130296e-01
0.000000000000000000e+00 1.840000000000000000e+02 4.837716093386923433e-01
0.000000000000000000e+00 1.860000000000000000e+02 4.888206534347752097e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.509973758473069694e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.560060536455832647e-01
2.000000000000000000e+00 4.000000000000000000e+00 2.510147314438562205e-01
2.000000000000000000e+00 6.000000000000000000e+00 2.560234092421325158e-01
2.000000000000000000e+00 8.000000000000000000e+00 2.610320870404017057e-01
2.000000000000000000e+00 1.000000000000000000e+01 2.660407648386780011e-01
2.000000000000000000e+00 1.200000000000000000e+01 2.610494426369509569e-01
2.000000000000000000e+00 1.400000000000000000e+01 2.660581204352272522e-01
2.000000000000000000e+00 1.600000000000000000e+01 2.710667982334999948e-01
2.000000000000000000e+00 1.800000000000000000e+01 2.660754760317765033e-01
2.000000000000000000e+00 2.000000000000000000e+01 2.710841538300492459e-01
2.000000000000000000e+00 2.200000000000000000e+01 2.660928316283222017e-01
2.000000000000000000e+00 2.400000000000000000e+01 2.711015094265949443e-01
2.000000000000000000e+00 2.600000000000000000e+01 2.661101872248714528e-01
2.000000000000000000e+00 2.800000000000000000e+01 2.711188650231441954e-01
2.000000000000000000e+00 3.000000000000000000e+01 2.661275428214207039e-01
